gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000106012,2377.77309656699,-0.487210730732493,0.0768510131401183,7.75318685845754e-11,1.02121430629018e-09
ENSG00000167470,4788.74556395297,-0.881849218200686,0.147593246973224,8.2428116511336e-11,1.08522440502186e-09
ENSG00000289471,22.7062914457057,3.35461301741709,0.579848840248631,8.42530170079446e-11,1.10875925615194e-09
ENSG00000234432,22.266541489833,1.93331331685321,0.315785640109768,8.50965146582005e-11,1.11936384819319e-09
ENSG00000154252,210.01779250105,1.66216227142819,0.270275093562074,8.5188492475014e-11,1.12007789995356e-09
ENSG00000131732,893.332186145409,-0.437053251782832,0.0686815746466262,8.5367495433675e-11,1.1217212030279e-09
ENSG00000003096,79.8913733814082,2.06735447470614,0.339407716643837,8.53889739609322e-11,1.1217212030279e-09
ENSG00000178828,1368.91872568609,2.53534365285472,0.425779956786073,8.60209850677508e-11,1.12952433552285e-09
ENSG00000137947,1018.84758420836,-0.494628795417602,0.0782983231456625,8.60660448982118e-11,1.12961683928903e-09
ENSG00000115289,500.199463206504,-0.519067931937925,0.0824657553490067,8.66435901131953e-11,1.13669504645192e-09
ENSG00000136059,5488.03493848631,1.01067941044441,0.169667235819435,8.71477449022951e-11,1.14280460713667e-09
ENSG00000167895,172.331765038151,2.08616224504657,0.342976872746368,8.7344600484753e-11,1.14488081314708e-09
ENSG00000125977,8569.0544997726,-0.565143404414014,0.090538636909129,9.06274829685339e-11,1.18738785555996e-09
ENSG00000107959,4342.7998259943,-0.433506983417713,0.0682146061295544,9.16364118356082e-11,1.20007755737995e-09
ENSG00000077254,3027.32845133766,-0.589475313022357,0.094864287882317,9.20153699520983e-11,1.20399688984417e-09
ENSG00000041353,2086.61790377206,-1.06363908639585,0.17844443070256,9.2016723433825e-11,1.20399688984417e-09
ENSG00000114316,2918.79397365238,-0.283407572104387,0.0440731781260099,9.29480121083024e-11,1.21511226563933e-09
ENSG00000161638,353.421801760076,2.38412308754,0.398248506239621,9.29159115192661e-11,1.21511226563933e-09
ENSG00000188549,1240.05761169408,1.41627745127661,0.232268600293455,9.32820423055932e-11,1.21870231071602e-09
ENSG00000172216,1648.69924047472,-0.651647092214459,0.10608208705099,9.33046527638885e-11,1.21870231071602e-09
ENSG00000205129,37.2440710016852,2.33411523627621,0.389037569343838,9.39287353232192e-11,1.22631474961751e-09
ENSG00000002726,18022.7755306212,1.15616054000124,0.193046717702274,9.56906198241611e-11,1.2487688924352e-09
ENSG00000197256,661.124256828603,0.779190212534706,0.129641758318387,9.59128803060248e-11,1.2511199465731e-09
ENSG00000161647,215.256592074531,-1.10681058599294,0.18544766484065,9.60853202592101e-11,1.25281934686372e-09
ENSG00000090534,7.51613427022742,-4.2061226632479,0.73632933771936,9.61406069596072e-11,1.25299041044067e-09
ENSG00000133454,48.1054865283218,4.06068679629346,0.710541731200988,9.62862779266073e-11,1.25433877623373e-09
ENSG00000163072,922.99764748597,0.828490506735523,0.138668529770731,9.64468298496717e-11,1.25587973224496e-09
ENSG00000183475,968.321492484857,-0.543841749679707,0.0869723038476319,9.69598888729546e-11,1.26200748920712e-09
ENSG00000111737,2133.47831500283,-0.578318547754465,0.0930378381370154,9.79823600937157e-11,1.27475736873238e-09
ENSG00000153064,225.580434002542,-1.77653463119417,0.290227924510786,9.86772263872319e-11,1.2832357908519e-09
ENSG00000228998,27.2886794311685,1.28492188596675,0.212967055468049,1.02926876795032e-10,1.33791432369396e-09
ENSG00000042445,5438.52468788284,0.683091104313615,0.112153624391766,1.0409651897363e-10,1.35252648067399e-09
ENSG00000004777,219.553175431545,2.25551210329539,0.375735205288321,1.06193640541319e-10,1.37917134120861e-09
ENSG00000187045,39.8911452691821,1.77995977969514,0.291435957753651,1.07003721469845e-10,1.38908500807185e-09
ENSG00000119720,737.001854135346,-0.399713144779761,0.0629164129480723,1.0707186845208e-10,1.38936269478321e-09
ENSG00000242114,80.8253839593518,0.955044038291379,0.161348464968682,1.07132860341947e-10,1.38954733525139e-09
ENSG00000248476,13.8779798460619,-1.86015338956315,0.305136644955822,1.07962645529068e-10,1.39969895806992e-09
ENSG00000198420,4772.22855396677,-0.551369296809161,0.0885318643975949,1.08484807048237e-10,1.40585522958498e-09
ENSG00000130305,1177.27072626504,-0.718784414163236,0.118888370365668,1.0878296946356e-10,1.40910459355261e-09
ENSG00000259087,64.3139680604328,1.3665170476092,0.22565439488896,1.08906206224021e-10,1.41008623875677e-09
ENSG00000122965,1393.40985691865,-0.627132382187435,0.102112130338835,1.11803072297912e-10,1.44696354239218e-09
ENSG00000284734,21.8279460642429,-3.59515710201949,0.62937454018352,1.11963531373168e-10,1.44840937516486e-09
ENSG00000113369,5097.94913087667,1.44356569048183,0.237644960570589,1.12351757386312e-10,1.45279916045877e-09
ENSG00000160868,178.671810516664,4.45014591620226,0.783353369587872,1.13076338529725e-10,1.46153257912604e-09
ENSG00000100731,2056.23979647642,-0.611489130105521,0.0993382149859521,1.14239294062425e-10,1.47592201002824e-09
ENSG00000143921,19.0021728679455,2.16911932148755,0.360690397855567,1.15705707866305e-10,1.49421777889928e-09
ENSG00000205885,410.529979647582,-1.5931126694084,0.261356902707883,1.1601080957339e-10,1.49750704017085e-09
ENSG00000099256,214.161359640271,1.25543679306661,0.209239868534342,1.1667632580017e-10,1.50544377818152e-09
ENSG00000280248,6.98973570232786,-2.49800440915899,0.422453852396312,1.18082312041262e-10,1.52292356870924e-09
ENSG00000196684,1464.49774307759,-1.20561703993114,0.201854832960041,1.2044177928115e-10,1.55268003094983e-09
ENSG00000083307,2004.81654137334,0.300146415926552,0.0470126671525008,1.20535519801863e-10,1.55321464480155e-09
ENSG00000087494,3.62568671505042,-3.53318993702657,0.619357654867467,1.20848139200814e-10,1.55656803482973e-09
ENSG00000124191,206.81452671181,1.91853279168037,0.316232375376046,1.21393032694926e-10,1.56290899762987e-09
ENSG00000143768,15.2169505127613,5.79049033662563,1.03667244591759,1.21598574914978e-10,1.56487728609726e-09
ENSG00000171848,3655.29263578729,1.85142575950274,0.304710153210194,1.22963216297962e-10,1.58175410056015e-09
ENSG00000138152,11.4903766027103,2.26552538666332,0.37913063518771,1.2311561540663e-10,1.58260034462253e-09
ENSG00000127663,3035.19528812266,1.03347441681549,0.175021844907902,1.2313552067196e-10,1.58260034462253e-09
ENSG00000280649,56.091337775952,1.04675443115546,0.177230167897529,1.24560250362281e-10,1.60021955880466e-09
ENSG00000145431,66.4224213107413,1.73086084308543,0.284432795891701,1.25134596111866e-10,1.60690342414179e-09
ENSG00000230501,10.966336198262,4.47733316046704,0.790825793450604,1.25916117439298e-10,1.61624079037094e-09
ENSG00000158270,6.62479910060611,-2.60908187534746,0.444452580117048,1.26027238339808e-10,1.61696864735208e-09
ENSG00000109320,3874.15423876695,-0.476108214302517,0.075898568895058,1.2648824271817e-10,1.62218305238258e-09
ENSG00000149564,131.121117221906,1.37798376983139,0.228470244989758,1.29189245857948e-10,1.65610804170359e-09
ENSG00000163818,435.734900218296,1.15922129260464,0.195136181598239,1.29311509162959e-10,1.65696054108552e-09
ENSG00000213626,6.28851543237764,-3.46813894212352,0.608554807804472,1.29659471375673e-10,1.66070309996902e-09
ENSG00000168306,1266.66893361231,1.26065076950697,0.210673794675043,1.30287260032544e-10,1.66802495987378e-09
ENSG00000162722,101.798204989372,-2.24871911210774,0.376698202892364,1.31576255851027e-10,1.68380208553543e-09
ENSG00000127947,3689.01234912787,-0.624404089603895,0.102069459520068,1.32672689341471e-10,1.6971024381325e-09
ENSG00000089486,836.491055386586,0.835472563882168,0.141157082519754,1.32839517238664e-10,1.6985052731269e-09
ENSG00000198515,161.491428785453,2.31520456234912,0.389241709242506,1.32990648892079e-10,1.69970629325941e-09
ENSG00000127324,53029.5338748846,0.705206439675358,0.11699645833247,1.33071006877376e-10,1.70000213644077e-09
ENSG00000248712,84.6419843092209,1.12662315976509,0.19036705589886,1.36444008995545e-10,1.74234367309954e-09
ENSG00000124406,2663.76400145575,0.833115550933124,0.140870621213138,1.3787108447321e-10,1.75981068518962e-09
ENSG00000101745,3161.78799758917,-0.75347363472925,0.126125635852822,1.37950158678369e-10,1.76006396098228e-09
ENSG00000174358,110.287130471177,4.28769948309313,0.759274842259764,1.38506035435781e-10,1.76639778668423e-09
ENSG00000187097,3414.01450778265,1.28037233850031,0.214069238002847,1.39361111329841e-10,1.7765402930786e-09
ENSG00000260083,73.0114350564958,-0.898146156914362,0.152639502835479,1.39840235948312e-10,1.78188362401547e-09
ENSG00000158321,2806.66342080694,0.852202350394563,0.144436729565198,1.41037428327758e-10,1.79636827379311e-09
ENSG00000227121,24.3295080204623,3.94472038922688,0.698112273741206,1.42307566679746e-10,1.8117692133199e-09
ENSG00000101199,6256.22355416738,-1.26692475484293,0.212160257743875,1.42595745567132e-10,1.81466063363054e-09
ENSG00000189334,28076.9838478301,-1.2988069491681,0.217061909974603,1.4378470180275e-10,1.82744329087627e-09
ENSG00000147852,710.657477531747,1.78795353457778,0.295139539824344,1.43783275673947e-10,1.82744329087627e-09
ENSG00000111711,1240.60277658872,-0.792740011428373,0.133586095002557,1.43774685117479e-10,1.82744329087627e-09
ENSG00000125505,3964.84259658089,0.986465417788404,0.168050778632099,1.45403009028384e-10,1.8472212113204e-09
ENSG00000167601,242.717402898793,1.40507659245822,0.233583174104308,1.49898240021862e-10,1.90351547104684e-09
ENSG00000102032,49.1556995226177,-1.84480345963272,0.305247985340436,1.50431035731443e-10,1.90946528268255e-09
ENSG00000141497,269.480436463781,-1.43103363001303,0.237690422837769,1.52074863210134e-10,1.92950664401756e-09
ENSG00000257167,68.6500729362083,1.37329035353072,0.228858873776142,1.53795183020398e-10,1.95050100872861e-09
ENSG00000122674,2492.71975497801,-0.55700438523181,0.0903355232070013,1.54953660702243e-10,1.96435496065151e-09
ENSG00000167580,43.6647155853,2.57382445646524,0.440453692926614,1.56987320542748e-10,1.98928709165363e-09
ENSG00000287108,9.09447049929364,4.16592398149794,0.740377740711032,1.5729941426008e-10,1.99239219724564e-09
ENSG00000075643,575.740019481831,-0.839901287054057,0.142670242999615,1.58982580038156e-10,2.01285358578347e-09
ENSG00000212237,13.9277708103143,3.11762047857269,0.546273370152489,1.64901946854218e-10,2.08662106087694e-09
ENSG00000111863,237.661245933062,2.63691700130719,0.453274042720032,1.64949448830555e-10,2.08662106087694e-09
ENSG00000163156,638.287978141228,-0.664903752537594,0.110150066683182,1.65613717094199e-10,2.09413259721452e-09
ENSG00000140284,1150.21119338927,1.15119893312091,0.195337966028153,1.68238365151045e-10,2.12641557654755e-09
ENSG00000132205,435.706798233173,-0.730029958504954,0.122407828317049,1.68576117196013e-10,2.1297786235032e-09
ENSG00000197043,885.0652023603,-1.35865166573817,0.227232288036773,1.69495038720237e-10,2.1404781451644e-09
ENSG00000121152,727.633580690602,1.38576941558288,0.231411900360237,1.69679918580379e-10,2.14190262558027e-09
ENSG00000089505,51.105854498485,0.873688402413832,0.149121281973806,1.71377969696603e-10,2.16241884056669e-09
ENSG00000164074,721.165586640061,-0.77676360978791,0.131276566932297,1.72895228015532e-10,2.18063739409233e-09
ENSG00000287750,13.0944851914387,2.73631546266416,0.473289417385552,1.74296950045178e-10,2.19738390776091e-09
ENSG00000171204,1039.25614838516,-0.946337428240729,0.162145172979319,1.77996706423302e-10,2.24307554341324e-09
ENSG00000155506,13220.7790182638,-0.551138748894407,0.0896245230272462,1.78623469129788e-10,2.25001966307404e-09
ENSG00000279314,4.21724008148514,3.99288975471127,0.711917886179189,1.78968138922208e-10,2.25340603731924e-09
ENSG00000164038,189.507987350056,-1.55926057913602,0.259066741809263,1.79863412858727e-10,2.26371931939731e-09
ENSG00000186908,422.736380548521,-0.800201077592267,0.135855081473688,1.82247233391797e-10,2.29275044040527e-09
ENSG00000184384,2241.27128641741,-0.766997831587933,0.129644133271403,1.82836582819466e-10,2.29919130701669e-09
ENSG00000265943,7.40829921180838,-1.92950043303612,0.321844321053423,1.84714444170993e-10,2.32182305775849e-09
ENSG00000204060,38.0133810879436,1.8078116012316,0.300654457319715,1.86112388220463e-10,2.33840575728163e-09
ENSG00000177494,13.6568230767566,-2.83108340593015,0.493196913625971,1.93193952172642e-10,2.42635599696114e-09
ENSG00000108784,1306.58312458657,-0.581797456547385,0.0953172246906171,1.94168633504646e-10,2.43756693899052e-09
ENSG00000169908,6245.79798667131,1.33321417509548,0.224334316261593,1.98610686849801e-10,2.49227895259368e-09
ENSG00000082781,2832.84117467827,0.775862270030186,0.131656278953092,2.01086810725739e-10,2.5222855976004e-09
ENSG00000114790,868.528057173448,-2.05823563467009,0.345857561785223,2.02012670443506e-10,2.53282974777586e-09
ENSG00000123933,1625.99493419991,0.837754269583522,0.14328751457764,2.04862472503824e-10,2.56747717016075e-09
ENSG00000116809,1031.09566447842,-0.572745194594793,0.0938330142449233,2.06272528800819e-10,2.58405910342172e-09
ENSG00000146233,131.248414154317,1.34844407679448,0.226945842409384,2.07023875215251e-10,2.59212741384203e-09
ENSG00000175592,2292.24086280869,-1.29500853045421,0.218725661949831,2.07091047634561e-10,2.59212741384203e-09
ENSG00000105993,3189.4758620456,-0.434755060587809,0.0698347061608745,2.0969231730364e-10,2.62358198260113e-09
ENSG00000115548,4989.51974580693,1.361640471545,0.229133727160747,2.11892597539348e-10,2.6499951750344e-09
ENSG00000170234,1390.34806958523,0.820078814432555,0.140178653065038,2.13854305750747e-10,2.67340374227322e-09
ENSG00000116857,2679.25897793931,0.789034211551677,0.134377905187968,2.14651052199523e-10,2.6822354987842e-09
ENSG00000112208,542.745080091554,-1.35109493521689,0.227611514637375,2.15396842848419e-10,2.69042336496039e-09
ENSG00000251095,63.9960298073846,2.04936838519928,0.344956424545002,2.17517164776862e-10,2.71462517906109e-09
ENSG00000176428,118.305586962323,2.26457831167478,0.385066105275133,2.17479625324619e-10,2.71462517906109e-09
ENSG00000028310,2034.25963019037,-0.427385454580625,0.0686629378253101,2.18227522315942e-10,2.72234711402948e-09
ENSG00000132294,3098.99795649309,-0.742174965999224,0.125623867819726,2.2103717401448e-10,2.75623987655907e-09
ENSG00000104522,2564.44302685965,-0.982395656351615,0.169372658465667,2.21405606839322e-10,2.75967600974432e-09
ENSG00000023697,769.468815594696,0.719567079206154,0.121353594897143,2.22254283434563e-10,2.76909267599917e-09
ENSG00000234647,6.51667518453067,-4.11526812976575,0.73935632146488,2.23039668076072e-10,2.77771321746877e-09
ENSG00000128655,21.9582918885058,-2.08759653251599,0.352249140387653,2.23658836867967e-10,2.78425736804845e-09
ENSG00000182606,6603.73792469994,0.639916568474518,0.106374514114029,2.24174978688213e-10,2.78951402500848e-09
ENSG00000158246,29.0051063772268,-1.88208529595461,0.315215931020679,2.24862341656147e-10,2.79689597417848e-09
ENSG00000108557,3105.60041288244,0.571447118739975,0.0938269521175537,2.26289614016335e-10,2.81347107970519e-09
ENSG00000279728,3.79194073129323,-3.6134208128687,0.646644859472058,2.27394645827278e-10,2.82602756200652e-09
ENSG00000100994,18405.0249181572,1.36232459375633,0.229866447861199,2.33170499913641e-10,2.89659757731348e-09
ENSG00000196782,1065.22716128938,0.725166551409281,0.122583703858449,2.33566114352403e-10,2.90029966066931e-09
ENSG00000111666,1930.56405698056,1.09602804817516,0.188435611840456,2.34233922434966e-10,2.90737719513576e-09
ENSG00000213071,8.81739977982348,2.19284840751012,0.37233252808954,2.34372359800619e-10,2.90788086491665e-09
ENSG00000227855,37.9054717246895,0.941548989701329,0.162584707523792,2.3449605192084e-10,2.90820124491976e-09
ENSG00000248538,28.3133394072623,1.24588096219766,0.211955399418684,2.35519067083758e-10,2.91967003687687e-09
ENSG00000143167,27621.5834526849,1.46028460651257,0.245494387326202,2.44380543332529e-10,3.02826015226276e-09
ENSG00000135144,114.268794972977,0.866181172780706,0.14927899598524,2.46033062854586e-10,3.04746663723386e-09
ENSG00000159450,8.22180567993997,-2.99043285560564,0.528090990122577,2.4650713798285e-10,3.05206650215016e-09
ENSG00000065802,986.40336585845,0.400002540327115,0.0642766976250718,2.46712128240933e-10,3.05261870857275e-09
ENSG00000224272,78.4010765923374,1.89222544751434,0.317837206046843,2.4675719798054e-10,3.05261870857275e-09
ENSG00000115170,694.509229871844,-0.620049216980212,0.103121761111999,2.62391423150729e-10,3.24332826078366e-09
ENSG00000165821,92.5106532835647,1.72316594719529,0.289030687204214,2.62363827923561e-10,3.24332826078366e-09
ENSG00000205302,2111.71100639558,-0.749934567089186,0.127743307172201,2.65283901427062e-10,3.2764464397196e-09
ENSG00000275700,2153.03476977245,-0.650593235533999,0.108863566554509,2.65291271545191e-10,3.2764464397196e-09
ENSG00000074621,663.324932990092,0.826259785357339,0.14221348183289,2.66625108570407e-10,3.29155176616935e-09
ENSG00000003402,9314.60892417824,-1.0034703354121,0.174114982870672,2.79697780968838e-10,3.45150314015325e-09
ENSG00000101353,26.4183300468221,1.37088813640568,0.232410889124766,2.79862812493304e-10,3.4521060494971e-09
ENSG00000279895,4.13045815315109,-3.65112334466548,0.658158044384837,2.81276339729819e-10,3.46810225521642e-09
ENSG00000189410,57.4131058545119,-2.03246369002736,0.344504350984564,2.8490351229804e-10,3.51136784236261e-09
ENSG00000272398,23104.2759283549,0.67942336639496,0.114578258495445,2.88922859826195e-10,3.55942901315729e-09
ENSG00000289353,170.717105696052,0.825547554729808,0.142428656894991,2.90543432055113e-10,3.57791051948515e-09
ENSG00000105968,2773.10954541004,0.815117673549581,0.140533727048696,2.9547403536827e-10,3.63712135914173e-09
ENSG00000066654,2690.22471733436,-0.560225642109116,0.0924693280940331,2.97276463523797e-10,3.65779300770585e-09
ENSG00000123104,785.032598325582,-1.17870282499195,0.203003664493976,3.02310296177444e-10,3.71819141180163e-09
ENSG00000100567,4321.72969713396,-0.810758994365748,0.139808003184959,3.02745946070864e-10,3.72046972187582e-09
ENSG00000028528,4510.34300621099,-0.224226541231814,0.0357755013311599,3.02738819420297e-10,3.72046972187582e-09
ENSG00000013583,1489.68001288979,0.793414520785104,0.136572686446065,3.06879790643836e-10,3.76971185571789e-09
ENSG00000123219,467.223523793669,1.23473318923612,0.21188896998327,3.08551503323505e-10,3.7886809591975e-09
ENSG00000104613,2320.30364586632,-0.460089572576339,0.0748777254298981,3.10307446138149e-10,3.80866822056799e-09
ENSG00000132000,102.315225118876,1.53777099738277,0.259632323184717,3.11191181140185e-10,3.81793804606962e-09
ENSG00000185627,5027.46408668384,-0.629673950005218,0.105414243764214,3.12697140636333e-10,3.83483100867051e-09
ENSG00000280019,4.14242713924329,-3.63728858052567,0.658058804956474,3.17246462659089e-10,3.88901758989886e-09
ENSG00000153823,37.2428749031258,2.34833782041206,0.405484461133331,3.18079469023289e-10,3.89762120495961e-09
ENSG00000105220,32364.7313136132,0.885964709021772,0.154068508754212,3.2142873727342e-10,3.93703830506169e-09
ENSG00000004975,1592.89157456575,0.469840421647141,0.076637347520845,3.22233696699463e-10,3.94527165118441e-09
ENSG00000007216,20.8708805606339,3.82299215133724,0.693712277445127,3.24005456405913e-10,3.96533036948176e-09
ENSG00000100028,1270.30651582955,0.912802690525836,0.159007404531674,3.26058892596043e-10,3.9888184411245e-09
ENSG00000087470,3408.52656831559,-0.538546631953465,0.0888252613688321,3.32124395057333e-10,4.06134831239862e-09
ENSG00000237037,449.828663459916,1.10213795297338,0.191385460909179,3.34000330383145e-10,4.08260790511524e-09
ENSG00000105825,9.43068145577591,-4.04104202108408,0.735327538170302,3.34610296657974e-10,4.08838197581896e-09
ENSG00000233834,33.2448343662664,1.15058774194438,0.19920408249813,3.3708933235373e-10,4.11528739149182e-09
ENSG00000110934,21.704003301966,2.24298983373644,0.385837065869623,3.37034286317536e-10,4.11528739149182e-09
ENSG00000200164,5.61477646926595,-4.29648014847973,0.78295400513638,3.37327745128107e-10,4.11650675420193e-09
ENSG00000114248,320.889427223368,1.26478688214164,0.217153911823835,3.38582367926818e-10,4.13012112600386e-09
ENSG00000115593,2.80430364121847,4.07877450077728,0.742673243985736,3.38963482631736e-10,4.13307340435044e-09
ENSG00000173511,906.058955887705,0.664271463925823,0.112230122124551,3.42722793506333e-10,4.17719762470906e-09
ENSG00000141448,2180.0393555606,0.394719506513777,0.0639350160577083,3.44540651453247e-10,4.19763241407677e-09
ENSG00000072310,7540.94873128047,0.747283750292515,0.128184193706692,3.45060628665421e-10,4.20224450032499e-09
ENSG00000239306,2177.80247162496,-0.520129929669095,0.0856375579830236,3.47954609081062e-10,4.23575223631453e-09
ENSG00000188338,13.809547866022,3.32314382921516,0.599381497903033,3.49752710664772e-10,4.25589754193435e-09
ENSG00000173805,28.6546474899713,-1.77571528518955,0.30056325581929,3.53307160901716e-10,4.29738939262975e-09
ENSG00000148484,2243.98001954435,-1.14791650032408,0.199064828095149,3.53881080776949e-10,4.30260896697506e-09
ENSG00000138439,2013.73869021474,-0.672693156347746,0.113940169855058,3.54174451561124e-10,4.3044146536355e-09
ENSG00000186350,2680.46023408436,0.803994312719584,0.13920996178392,3.59332130867188e-10,4.36531245654885e-09
ENSG00000106330,470.487300482823,0.685633368866509,0.116489713698443,3.6215137548244e-10,4.3977638424441e-09
ENSG00000153029,589.485528734303,-0.926976342394507,0.162050459129041,3.62382285795471e-10,4.3987702705933e-09
ENSG00000196235,6133.97340516098,-0.556923691840396,0.0923788604673854,3.65316585997867e-10,4.43257752263235e-09
ENSG00000139354,333.410481553666,1.29298011690462,0.222060439900705,3.66440756207366e-10,4.44440288600077e-09
ENSG00000285744,218.794454493748,-2.03030861303796,0.346793128868862,3.72844738006314e-10,4.52022904522954e-09
ENSG00000169297,56.0966816720381,-3.34115228499578,0.604198068248417,3.74247256738093e-10,4.53538223245205e-09
ENSG00000072864,1198.73934167409,-0.434873187397539,0.0709398584373736,3.82900161610298e-10,4.63758439303028e-09
ENSG00000161958,37.1446362430633,2.38843583401695,0.415560869706657,3.82992835285085e-10,4.63758439303028e-09
ENSG00000147168,895.668796908604,0.873555393121339,0.152571868303882,3.83480529916292e-10,4.64159834886461e-09
ENSG00000153902,197.639460355656,2.7111226864977,0.47971222083066,3.87506959941375e-10,4.68842398805292e-09
ENSG00000287223,3.16747915810439,3.80300202511832,0.69402931468664,3.88457523054607e-10,4.69801192412196e-09
ENSG00000167657,1518.71816650299,-0.747838806238541,0.128747033674136,3.90830208236242e-10,4.72478423016271e-09
ENSG00000055147,580.612043199518,-0.702141210929282,0.119943306633017,3.9367127742717e-10,4.75719479818965e-09
ENSG00000174607,2622.77808254936,0.706579255757423,0.120816796922207,3.95635211795627e-10,4.77898386931181e-09
ENSG00000237136,2.28028710353817,-4.40007538808315,0.806610177120559,3.98600548746784e-10,4.81284652824489e-09
ENSG00000289609,63.0126041462218,2.567636494128,0.451777210830319,4.06849873401684e-10,4.910456534578e-09
ENSG00000253982,133.292258495017,0.834089386048906,0.145442574557155,4.07302217542886e-10,4.91392017632435e-09
ENSG00000163531,23.2377840433473,1.67996612424833,0.28537461491332,4.09522799869012e-10,4.93870535637487e-09
ENSG00000144468,1915.83386448729,-0.57619534521448,0.0962151298503403,4.11709358507151e-10,4.96306027912373e-09
ENSG00000157106,8027.88128306529,-0.973770495665097,0.170986234150022,4.13750035958285e-10,4.98563759874308e-09
ENSG00000290692,56.6605698465737,2.67260902785281,0.47303994078804,4.15777283945096e-10,5.00803485708493e-09
ENSG00000163162,2760.38796233619,-0.610382717464204,0.102612434669501,4.16730482257691e-10,5.01748228536762e-09
ENSG00000042832,15.7702110323971,-2.25565226149859,0.390715910686361,4.17067687111418e-10,5.01950843358274e-09
ENSG00000185634,5.90049477834948,-3.63273409763964,0.663207238792737,4.20476205174255e-10,5.05848195819959e-09
ENSG00000187325,1043.58261805383,1.50656665430766,0.25685618062442,4.21275707392160e-10,5.06604922912101e-09
ENSG00000143226,89.7362277674138,-2.79627252066742,0.498062778798277,4.22646661279715e-10,5.080479587349e-09
ENSG00000143797,693.657819027002,1.47909617988472,0.252519005125051,4.26793339554372e-10,5.1282507419564e-09
ENSG00000251611,81.4645210802934,1.52895802022014,0.260600743528977,4.27243043263065e-10,5.13122200790274e-09
ENSG00000253549,46.2011974462808,1.3855812182292,0.237628711584018,4.27385982485589e-10,5.13122200790274e-09
ENSG00000136930,4013.36610195359,-0.676345880165366,0.115275779069925,4.31632185898948e-10,5.180109210011e-09
ENSG00000111961,752.067878872233,-1.01071729431806,0.177670460556075,4.37804461687373e-10,5.25206280946317e-09
ENSG00000145623,138.655570215416,-2.29428860538094,0.398880532463917,4.41276750390071e-10,5.29158137120297e-09
ENSG00000179476,130.997363407272,1.00976669419324,0.177612374797319,4.4653940082677e-10,5.35252855811516e-09
ENSG00000103507,3408.67129829298,0.885967782936435,0.155609406958787,4.51497072940789e-10,5.40977238807885e-09
ENSG00000259345,9.41056285238392,2.15557406335048,0.372500035161532,4.56544753003246e-10,5.46804809975472e-09
ENSG00000259494,250.112728673035,-0.602613086344661,0.101439531803794,4.61264024693951e-10,5.52234508210345e-09
ENSG00000111057,44364.5339259783,-0.769663777641439,0.133629233875578,4.65242690559825e-10,5.56773521948659e-09
ENSG00000198087,10490.1753564238,-0.893465591895721,0.157175327490185,4.69496502029874e-10,5.61638025677041e-09
ENSG00000133816,9189.9444276336,1.05285048602453,0.185432025489856,4.91029128731473e-10,5.87160183511296e-09
ENSG00000118705,15134.7775038538,0.556895173354019,0.0931288303202705,4.93524719708472e-10,5.89906960826116e-09
ENSG00000132604,1382.68027847075,-0.470335572549533,0.0775888634380476,4.93809763132706e-10,5.90010338218269e-09
ENSG00000147654,648.252295732542,0.641354471713401,0.108989352971216,4.94982606312231e-10,5.91173960874917e-09
ENSG00000137563,1097.33723127808,0.563924601189972,0.0944364951281782,4.96171379742867e-10,5.9211777305459e-09
ENSG00000101574,521.98156912968,-0.746888475883566,0.129448311064941,4.96058225225639e-10,5.9211777305459e-09
ENSG00000172367,1143.90146615281,3.36942148611654,0.616207556791308,5.19342263949261e-10,6.19520488689373e-09
ENSG00000166946,1235.88303987106,0.597838906367673,0.100890174241093,5.22207214377087e-10,6.22688096918745e-09
ENSG00000144366,745.730592669433,-0.758007144348998,0.131841921611614,5.26651648196761e-10,6.27735809312746e-09
ENSG00000162522,18233.142321437,0.750214828831483,0.13034297426812,5.29537189862378e-10,6.30922116951106e-09
ENSG00000154978,3297.96521766578,0.529670561764494,0.0883704515928216,5.38055609810533e-10,6.40814526874549e-09
ENSG00000131126,12.0384842488682,3.3959735474556,0.622231755552896,5.39583286579144e-10,6.42376496822888e-09
ENSG00000070061,2139.93267436085,-0.425009383570808,0.0698830179166352,5.4164963716112e-10,6.44578252632867e-09
ENSG00000137976,9.25598954000317,3.93636078188362,0.727291203901081,5.41976463053017e-10,6.44708991177758e-09
ENSG00000105053,2735.74073595735,-0.643367866827125,0.109657974047123,5.4260685485063e-10,6.45200587910623e-09
ENSG00000133477,1529.34020418611,0.579930889837877,0.0976779194609495,5.49930288292642e-10,6.53647140664635e-09
ENSG00000185915,33.4671445179145,1.68561253624714,0.288931160498978,5.56550397959775e-10,6.61251302493991e-09
ENSG00000166439,976.639784521564,-0.745362872479642,0.1296257825071,5.62816892425725e-10,6.68429414805373e-09
ENSG00000168229,16.4632822020659,3.70486451285322,0.683885257918968,5.6897685460338e-10,6.75475318998779e-09
ENSG00000130348,979.274895969034,-0.535379206080326,0.0895688023899936,5.74632212235034e-10,6.8191678061358e-09
ENSG00000138448,7541.14061623981,1.05980889359247,0.187494350280723,5.75496388966388e-10,6.82669668588272e-09
ENSG00000205060,338.165349767789,-0.974649878388562,0.172873090172241,5.79209638236959e-10,6.868002553955e-09
ENSG00000102543,200.90882724928,-0.723338507978636,0.125453454050775,5.84403136126552e-10,6.92682057838073e-09
